study_name,model_type,feature_set,trial_id,val_mae,params,state
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,9,27.7308,"{""n_estimators"": 350, ""max_depth"": 5, ""min_samples_split"": 6, ""min_samples_leaf"": 2, ""max_features"": 0.75}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,10,27.638,"{""n_estimators"": 450, ""max_depth"": 8, ""min_samples_split"": 10, ""min_samples_leaf"": 8, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,11,27.4181,"{""n_estimators"": 400, ""max_depth"": 4, ""min_samples_split"": 4, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,12,27.4593,"{""n_estimators"": 450, ""max_depth"": 4, ""min_samples_split"": 6, ""min_samples_leaf"": 3, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,13,27.4593,"{""n_estimators"": 450, ""max_depth"": 4, ""min_samples_split"": 4, ""min_samples_leaf"": 3, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,14,27.4403,"{""n_estimators"": 350, ""max_depth"": 4, ""min_samples_split"": 6, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,15,27.6466,"{""n_estimators"": 350, ""max_depth"": 6, ""min_samples_split"": 3, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,16,27.4181,"{""n_estimators"": 400, ""max_depth"": 4, ""min_samples_split"": 6, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,17,27.5406,"{""n_estimators"": 400, ""max_depth"": 5, ""min_samples_split"": 10, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,18,27.6317,"{""n_estimators"": 600, ""max_depth"": 7, ""min_samples_split"": 5, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,19,27.432,"{""n_estimators"": 500, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,20,27.5596,"{""n_estimators"": 400, ""max_depth"": 5, ""min_samples_split"": 5, ""min_samples_leaf"": 3, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,21,27.432,"{""n_estimators"": 500, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,22,27.462,"{""n_estimators"": 500, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,23,27.506,"{""n_estimators"": 400, ""max_depth"": 5, ""min_samples_split"": 4, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,24,27.4233,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_split"": 2, ""min_samples_leaf"": 3, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,25,27.7154,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,26,27.6398,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_split"": 5, ""min_samples_leaf"": 3, ""max_features"": ""sqrt""}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,27,27.5947,"{""n_estimators"": 300, ""max_depth"": 5, ""min_samples_split"": 7, ""min_samples_leaf"": 3, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,28,27.4737,"{""n_estimators"": 400, ""max_depth"": 4, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,29,27.6767,"{""n_estimators"": 350, ""max_depth"": 5, ""min_samples_split"": 7, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,30,27.5972,"{""n_estimators"": 300, ""max_depth"": 7, ""min_samples_split"": 9, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,31,27.432,"{""n_estimators"": 500, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,32,27.4351,"{""n_estimators"": 550, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 3, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,33,27.4201,"{""n_estimators"": 600, ""max_depth"": 4, ""min_samples_split"": 4, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,34,27.6084,"{""n_estimators"": 600, ""max_depth"": 5, ""min_samples_split"": 4, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,35,27.4728,"{""n_estimators"": 250, ""max_depth"": 4, ""min_samples_split"": 6, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,36,27.6649,"{""n_estimators"": 550, ""max_depth"": 5, ""min_samples_split"": 5, ""min_samples_leaf"": 3, ""max_features"": ""sqrt""}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,37,27.4404,"{""n_estimators"": 600, ""max_depth"": 4, ""min_samples_split"": 4, ""min_samples_leaf"": 6, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,38,27.9298,"{""n_estimators"": 250, ""max_depth"": 9, ""min_samples_split"": 9, ""min_samples_leaf"": 2, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,39,27.5605,"{""n_estimators"": 200, ""max_depth"": 6, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,40,27.6208,"{""n_estimators"": 550, ""max_depth"": 5, ""min_samples_split"": 7, ""min_samples_leaf"": 6, ""max_features"": 0.75}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,41,27.432,"{""n_estimators"": 500, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,42,27.4365,"{""n_estimators"": 450, ""max_depth"": 4, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,43,27.462,"{""n_estimators"": 500, ""max_depth"": 4, ""min_samples_split"": 4, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,44,27.5311,"{""n_estimators"": 450, ""max_depth"": 5, ""min_samples_split"": 3, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,45,27.4671,"{""n_estimators"": 400, ""max_depth"": 4, ""min_samples_split"": 4, ""min_samples_leaf"": 3, ""max_features"": 0.75}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,46,27.4509,"{""n_estimators"": 600, ""max_depth"": 4, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,47,27.4403,"{""n_estimators"": 350, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,48,27.6649,"{""n_estimators"": 550, ""max_depth"": 5, ""min_samples_split"": 6, ""min_samples_leaf"": 3, ""max_features"": ""sqrt""}",COMPLETE
random_forest__group_f_pm25_met_fire_transport,random_forest,group_f_pm25_met_fire_transport,49,27.6091,"{""n_estimators"": 400, ""max_depth"": 6, ""min_samples_split"": 4, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,0,28.8798,"{""n_estimators"": 350, ""max_depth"": 10, ""min_samples_split"": 8, ""min_samples_leaf"": 6, ""max_features"": ""sqrt""}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,1,31.3435,"{""n_estimators"": 550, ""max_depth"": 8, ""min_samples_split"": 8, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,2,28.3659,"{""n_estimators"": 250, ""max_depth"": 5, ""min_samples_split"": 4, ""min_samples_leaf"": 5, ""max_features"": 0.75}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,3,28.796,"{""n_estimators"": 250, ""max_depth"": 6, ""min_samples_split"": 5, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,4,29.391,"{""n_estimators"": 450, ""max_depth"": 4, ""min_samples_split"": 7, ""min_samples_leaf"": 3, ""max_features"": 0.75}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,5,28.6726,"{""n_estimators"": 550, ""max_depth"": 6, ""min_samples_split"": 2, ""min_samples_leaf"": 6, ""max_features"": 0.75}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,6,28.8933,"{""n_estimators"": 200, ""max_depth"": 10, ""min_samples_split"": 4, ""min_samples_leaf"": 6, ""max_features"": 0.75}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,7,28.5821,"{""n_estimators"": 250, ""max_depth"": 10, ""min_samples_split"": 8, ""min_samples_leaf"": 8, ""max_features"": 0.75}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,8,28.7425,"{""n_estimators"": 200, ""max_depth"": 5, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": 0.75}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,9,32.788,"{""n_estimators"": 350, ""max_depth"": 5, ""min_samples_split"": 6, ""min_samples_leaf"": 2, ""max_features"": 0.75}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,10,28.5024,"{""n_estimators"": 600, ""max_depth"": 8, ""min_samples_split"": 10, ""min_samples_leaf"": 8, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,11,28.5024,"{""n_estimators"": 600, ""max_depth"": 8, ""min_samples_split"": 10, ""min_samples_leaf"": 8, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,12,28.5463,"{""n_estimators"": 450, ""max_depth"": 8, ""min_samples_split"": 10, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,13,29.0096,"{""n_estimators"": 400, ""max_depth"": 7, ""min_samples_split"": 4, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,14,27.8021,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,15,27.9311,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,16,27.8021,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,17,27.8202,"{""n_estimators"": 350, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,18,27.8021,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_split"": 5, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,19,28.2586,"{""n_estimators"": 400, ""max_depth"": 6, ""min_samples_split"": 3, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,20,28.0957,"{""n_estimators"": 300, ""max_depth"": 5, ""min_samples_split"": 2, ""min_samples_leaf"": 6, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,21,27.8021,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_split"": 5, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,22,27.8021,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_split"": 5, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,23,28.1896,"{""n_estimators"": 400, ""max_depth"": 5, ""min_samples_split"": 6, ""min_samples_leaf"": 8, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,24,27.811,"{""n_estimators"": 250, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,25,28.0931,"{""n_estimators"": 350, ""max_depth"": 5, ""min_samples_split"": 4, ""min_samples_leaf"": 6, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,26,28.1109,"{""n_estimators"": 200, ""max_depth"": 4, ""min_samples_split"": 5, ""min_samples_leaf"": 8, ""max_features"": ""sqrt""}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,27,28.2313,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_split"": 6, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,28,27.9225,"{""n_estimators"": 450, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 6, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,29,28.6573,"{""n_estimators"": 350, ""max_depth"": 5, ""min_samples_split"": 7, ""min_samples_leaf"": 6, ""max_features"": ""sqrt""}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,30,27.8172,"{""n_estimators"": 250, ""max_depth"": 4, ""min_samples_split"": 2, ""min_samples_leaf"": 8, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,31,27.8021,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_split"": 5, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,32,27.8202,"{""n_estimators"": 350, ""max_depth"": 4, ""min_samples_split"": 4, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,33,28.047,"{""n_estimators"": 300, ""max_depth"": 5, ""min_samples_split"": 5, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,34,28.6035,"{""n_estimators"": 250, ""max_depth"": 5, ""min_samples_split"": 7, ""min_samples_leaf"": 6, ""max_features"": ""sqrt""}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,35,27.9311,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_split"": 6, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,36,28.2816,"{""n_estimators"": 250, ""max_depth"": 4, ""min_samples_split"": 4, ""min_samples_leaf"": 8, ""max_features"": ""sqrt""}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,37,28.2455,"{""n_estimators"": 400, ""max_depth"": 5, ""min_samples_split"": 4, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,38,28.6045,"{""n_estimators"": 350, ""max_depth"": 9, ""min_samples_split"": 5, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__domain_reduced,random_forest,domain_reduced,39,28.2646,"{""n_estimators"": 200, ""max_depth"": 6, ""min_samples_split"": 3, ""min_samples_leaf"": 6, ""max_features"": 0.5}",COMPLETE
