date,year,eval_fold,scenario_name,pollution_regime,season,ood_score,ood_percentile,ood_status,cf_mean_delta,cf_delta_std,cf_interval_width_90,directional_stability
2022-06-05,2022,1,biomass_low,High,Monsoon,1.1273415372802447,55.60302764033077,IN_DISTRIBUTION,-2.546830745604895,1.3081489653312965,3.661432702133376,1.0
2022-06-06,2022,1,biomass_low,Moderate,Monsoon,1.0154111328449866,50.678089845179414,IN_DISTRIBUTION,-0.3082226568997337,0.399648312722613,1.336502522305497,0.8333333333333334
2022-06-07,2022,1,biomass_low,Moderate,Monsoon,1.0698978642697479,53.07550602786891,IN_DISTRIBUTION,-1.3979572853949582,0.9959066960068834,3.095827296332097,1.0
2022-06-08,2022,1,biomass_low,High,Monsoon,1.026477988481406,51.16503149318186,IN_DISTRIBUTION,-0.5295597696281168,1.0636396953228031,3.1133527372354415,0.7
2022-06-09,2022,1,biomass_low,Moderate,Monsoon,1.0170010252245347,50.74804510987953,IN_DISTRIBUTION,-0.34002050449069354,1.0998299349774046,3.5196288282379378,0.5666666666666667
2022-06-10,2022,1,biomass_low,Moderate,Monsoon,1.0241012779537815,51.060456229966384,IN_DISTRIBUTION,-0.4820255590756299,0.6548713803106551,1.699246609809662,0.8
2022-06-11,2022,1,biomass_low,High,Monsoon,1.0904575696503904,53.98013306461718,IN_DISTRIBUTION,1.8091513930078094,1.8366314402214705,5.495210975666357,0.8
2022-06-12,2022,1,biomass_low,High,Monsoon,1.1110849341760314,54.88773710374538,IN_DISTRIBUTION,-2.2216986835206263,1.4602209206004055,4.191496486708459,1.0
2022-06-13,2022,1,biomass_low,Moderate,Monsoon,1.0557889737264583,52.45471484396417,IN_DISTRIBUTION,-1.1157794745291667,1.1584628632364504,3.105161298877598,0.9
2022-06-14,2022,1,biomass_low,Moderate,Monsoon,1.0516579252464104,52.272948710842066,IN_DISTRIBUTION,-1.0331585049282102,1.4721596120401044,3.7684639295254243,0.8666666666666667
2022-06-15,2022,1,biomass_low,Moderate,Monsoon,1.0313908331912687,51.38119666041582,IN_DISTRIBUTION,-0.6278166638253718,1.062784562078421,3.0276206122106846,0.7666666666666667
2022-06-16,2022,1,biomass_low,Moderate,Monsoon,1.018902105567058,50.83169264495056,IN_DISTRIBUTION,-0.37804211134116106,0.5525159329575893,1.4828942990160892,0.8666666666666667
2022-06-17,2022,1,biomass_low,Moderate,Monsoon,1.00981646064698,50.431924268467114,IN_DISTRIBUTION,-0.19632921293959715,0.9197148162219467,1.9484553516005345,0.6
2022-06-18,2022,1,biomass_low,Moderate,Monsoon,1.060237600326787,52.65045441437863,IN_DISTRIBUTION,-1.2047520065357409,1.3392765864459462,2.974503058657548,0.9666666666666667
2022-06-19,2022,1,biomass_low,High,Monsoon,1.015721829893918,50.69176051533239,IN_DISTRIBUTION,-0.3144365978783578,0.8495131229988453,2.6455339387820285,0.5666666666666667
2022-06-20,2022,1,biomass_low,Moderate,Monsoon,1.0353115282878655,51.553707244666086,IN_DISTRIBUTION,-0.706230565757312,0.8343654352026185,2.4945114078698483,0.8333333333333334
2022-06-21,2022,1,biomass_low,Moderate,Monsoon,1.0169712782246492,50.74673624188456,IN_DISTRIBUTION,-0.3394255644929842,0.7246137749647835,2.0460826409255883,0.7333333333333333
2022-06-22,2022,1,biomass_low,Moderate,Monsoon,1.0166815166968413,50.733986734661016,IN_DISTRIBUTION,-0.3336303339368271,0.4994717582467668,1.4947329419861726,0.8
2022-06-23,2022,1,biomass_low,Moderate,Monsoon,1.0306096590698597,51.34682499907383,IN_DISTRIBUTION,-0.6121931813971945,1.6733303607750087,5.888577904809032,0.8333333333333334
2022-06-24,2022,1,biomass_low,Moderate,Monsoon,1.05859990781517,52.57839594386748,IN_DISTRIBUTION,-1.1719981563033997,1.3366054911835243,3.960457413665213,0.8666666666666667
2022-06-25,2022,1,biomass_low,High,Monsoon,1.0418061847749263,51.83947213009675,IN_DISTRIBUTION,-0.8361236954985235,0.6345490040580918,1.8881499474292236,0.9666666666666667
2022-06-26,2022,1,biomass_low,Moderate,Monsoon,1.0304197140687066,51.33846741902309,IN_DISTRIBUTION,-0.6083942813741331,0.5564082019538081,1.4852902945575002,0.8666666666666667
2022-06-27,2022,1,biomass_low,Moderate,Monsoon,1.010786566070832,50.474608907116604,IN_DISTRIBUTION,-0.2157313214166384,0.2143882186050802,0.5704334247444471,0.8
2022-06-28,2022,1,biomass_low,High,Monsoon,1.0053664603517778,50.236124255478224,IN_DISTRIBUTION,-0.1073292070355554,0.23440135805378653,0.6928980064220495,0.6333333333333333
2022-06-29,2022,1,biomass_low,Moderate,Monsoon,1.0209190789700113,50.9204394746805,IN_DISTRIBUTION,-0.41838157940022713,0.38979937968092443,1.1203254905588271,0.8666666666666667
2022-06-30,2022,1,biomass_low,Moderate,Monsoon,1.004045541744665,50.178003836765264,IN_DISTRIBUTION,-0.08091083489330089,0.5967973308524755,1.8272417569862212,1.0
2022-07-01,2022,1,biomass_low,Low,Monsoon,1.0190011499798386,50.836050599112895,IN_DISTRIBUTION,-0.3800229995967702,0.45658080074360835,1.5285730931061918,0.8
2022-07-02,2022,1,biomass_low,Low,Monsoon,1.002597893858657,50.11430732978091,IN_DISTRIBUTION,0.051957877173140335,0.37715859147840197,1.24373913347099,1.0
2022-07-03,2022,1,biomass_low,Low,Monsoon,1.064613892492931,52.84301126968896,IN_DISTRIBUTION,-1.2922778498586178,1.0134967296107136,3.087469092360909,1.0
2022-07-04,2022,1,biomass_low,Low,Monsoon,1.1286672672738778,55.661359760050615,IN_DISTRIBUTION,-2.5733453454775534,1.45480807463731,4.567226469184167,1.0
2022-07-05,2022,1,biomass_low,Low,Monsoon,1.2217062400215501,59.75507456094821,IN_DISTRIBUTION,-4.434124800431005,1.925865064947067,6.024353430792763,1.0
2022-07-06,2022,1,biomass_low,Moderate,Monsoon,1.1631678488415667,57.179385349028934,IN_DISTRIBUTION,-3.263356976831332,1.8720965369332971,5.943095186392306,1.0
2022-07-07,2022,1,biomass_low,Low,Monsoon,1.2078323253217462,59.14462231415684,IN_DISTRIBUTION,-4.156646506434926,1.7937450555860732,5.274666783350947,1.0
2022-07-08,2022,1,biomass_low,Low,Monsoon,1.0291638621870878,51.283209936231856,IN_DISTRIBUTION,-0.5832772437417534,0.888472928612864,2.279588752019529,0.8
2022-07-09,2022,1,biomass_low,Moderate,Monsoon,1.014747822181415,50.64890417598226,IN_DISTRIBUTION,-0.2949564436283007,0.9513902916596597,2.6299988663699603,0.6
2022-07-10,2022,1,biomass_low,Moderate,Monsoon,1.0870383052768298,53.82968543218051,IN_DISTRIBUTION,-1.7407661055365966,1.5774876913926288,4.660149566950098,0.8666666666666667
2022-07-11,2022,1,biomass_low,Low,Monsoon,1.1332863754744311,55.86460052087497,IN_DISTRIBUTION,-2.665727509488624,1.9323916717482021,5.523734661355094,1.0
2022-07-12,2022,1,biomass_low,Low,Monsoon,1.0303013897388582,51.33326114850976,IN_DISTRIBUTION,-0.606027794777166,0.5843536532965755,1.7745900155912686,0.9
2022-07-13,2022,1,biomass_low,Low,Monsoon,1.1017852442672345,54.47855074775831,IN_DISTRIBUTION,-2.0357048853446886,1.3468692695534,4.265712660568615,0.9666666666666667
2022-07-14,2022,1,biomass_low,Low,Monsoon,1.0493172441590708,52.16995874299912,IN_DISTRIBUTION,-0.986344883181418,0.7812885254418616,2.326404770961932,1.0
2022-07-15,2022,1,biomass_low,Low,Monsoon,1.0406448998797218,51.78837559470776,IN_DISTRIBUTION,-0.8128979975944349,0.895359075456221,2.58272061498682,0.8
2022-07-16,2022,1,biomass_low,Low,Monsoon,1.0463731088451595,52.04041678918702,IN_DISTRIBUTION,-0.9274621769031914,0.9072828822422645,2.588721249105799,0.8666666666666667
2022-07-17,2022,1,biomass_low,Low,Monsoon,1.1030543580481391,54.534391754118126,IN_DISTRIBUTION,-2.0610871609627828,1.4210144867948644,4.318097550256832,0.9666666666666667
2022-07-18,2022,1,biomass_low,Low,Monsoon,1.0020806418709063,50.09154824231988,IN_DISTRIBUTION,-0.04161283741812625,0.2884400142950874,0.8855890577078016,1.0
2022-07-19,2022,1,biomass_low,Low,Monsoon,1.0041301792463933,50.1817278868413,IN_DISTRIBUTION,-0.08260358492786371,0.3354061395075151,0.878984717293213,1.0
2022-07-20,2022,1,biomass_low,Low,Monsoon,1.013740634266364,50.60458790772002,IN_DISTRIBUTION,0.2748126853272796,0.9744816312022783,2.4722943626853087,0.5666666666666667
2022-07-21,2022,1,biomass_low,Low,Monsoon,1.0137133795077256,50.60338869833992,IN_DISTRIBUTION,0.27426759015450913,0.8504932771299626,2.7297148454165145,0.6333333333333333
2022-07-22,2022,1,biomass_low,Low,Monsoon,1.0174119376876982,50.766125258258725,IN_DISTRIBUTION,-0.34823875375396557,1.2994338113338515,4.387059715560298,0.6
2022-07-23,2022,1,biomass_low,Low,Monsoon,1.0223125188621949,50.98175082993657,IN_DISTRIBUTION,-0.44625037724389593,1.5231960366299555,4.600797379080486,0.6
2022-07-24,2022,1,biomass_low,Low,Monsoon,1.0302897012172272,51.332746853558,IN_DISTRIBUTION,-0.6057940243445441,1.656095445497006,4.178421381716678,0.6
2022-07-25,2022,1,biomass_low,Low,Monsoon,1.0419723941408179,51.846785342195986,IN_DISTRIBUTION,-0.8394478828163581,1.0886007289385733,2.970087461289168,0.8666666666666667
2022-07-26,2022,1,biomass_low,Low,Monsoon,1.0161635088531293,50.71119438953769,IN_DISTRIBUTION,-0.3232701770625861,0.8248979075764277,2.853677192032102,0.6333333333333333
2022-07-27,2022,1,biomass_low,Low,Monsoon,1.0333675900812083,51.46817396357316,IN_DISTRIBUTION,-0.6673518016241632,1.113523325968699,3.0934638330379736,0.7666666666666667
2022-07-28,2022,1,biomass_low,Low,Monsoon,1.0588929518840486,52.59128988289814,IN_DISTRIBUTION,-1.177859037680973,1.1826781130630772,3.488276288816333,0.8666666666666667
2022-07-29,2022,1,biomass_low,Low,Monsoon,1.0478751167750247,52.106505138101085,IN_DISTRIBUTION,-0.9575023355004916,1.0061736469674865,3.226612502862967,0.8333333333333334
2022-07-30,2022,1,biomass_low,Low,Monsoon,1.2510908490294286,61.04799735729486,IN_DISTRIBUTION,-5.021816980588572,1.9389868502396856,5.368468825101226,1.0
2022-07-31,2022,1,biomass_low,Low,Monsoon,1.25630751764221,61.277530776257244,IN_DISTRIBUTION,-5.126150352844202,2.2669641881101645,5.937347170100785,1.0
2022-08-01,2022,1,biomass_low,Low,Monsoon,1.2097363860075836,59.228400984333675,IN_DISTRIBUTION,-4.19472772015167,1.7581744540241482,5.527352606114867,1.0
2022-08-02,2022,1,biomass_low,Low,Monsoon,1.1802848023140244,57.93253130181707,IN_DISTRIBUTION,-3.605696046280487,1.9178017885917311,4.692471177172917,1.0
2022-08-03,2022,1,biomass_low,Low,Monsoon,1.2286455812027095,60.06040557291922,IN_DISTRIBUTION,-4.57291162405419,2.0987910794345415,6.606959091910486,1.0
2022-08-04,2022,1,biomass_low,Low,Monsoon,1.091468262982207,54.02460357121711,IN_DISTRIBUTION,-1.8293652596441414,1.579798286530939,4.385835215654088,0.9666666666666667
2022-08-05,2022,1,biomass_low,Moderate,Monsoon,1.0860780610472875,53.78743468608065,IN_DISTRIBUTION,-1.7215612209457503,1.2991386215893292,3.7229843774962808,0.9333333333333333
2022-08-06,2022,1,biomass_low,Moderate,Monsoon,1.0147094674775121,50.64721656901054,IN_DISTRIBUTION,0.29418934955024434,0.6984867194829756,2.1402954299920154,0.6333333333333333
2022-08-07,2022,1,biomass_low,Low,Monsoon,1.0043504977029243,50.191421898928674,IN_DISTRIBUTION,0.08700995405848744,1.0424719907646824,3.465036108231357,1.0
2022-08-08,2022,1,biomass_low,Low,Monsoon,1.0053223582321462,50.234183762214435,IN_DISTRIBUTION,-0.10644716464292567,1.1197839649358972,3.8753606453004377,0.5
2022-08-09,2022,1,biomass_low,Moderate,Monsoon,1.024824736962676,51.09228842635775,IN_DISTRIBUTION,-0.49649473925352083,1.6325374964463033,3.9957559275071453,0.5333333333333333
2022-08-10,2022,1,biomass_low,Low,Monsoon,1.000152464248108,50.00670842691676,IN_DISTRIBUTION,-0.0030492849621642413,0.9700448161919023,2.5321865527039806,1.0
2022-08-11,2022,1,biomass_low,Low,Monsoon,1.0188507620854077,50.829433531757935,IN_DISTRIBUTION,-0.37701524170815215,0.8269179624281665,2.5592779986439504,0.7
2022-08-12,2022,1,biomass_low,Low,Monsoon,1.0212667447643327,50.93573676963064,IN_DISTRIBUTION,-0.4253348952866529,1.0044504550669078,2.4649652467980165,0.7333333333333333
2022-08-13,2022,1,biomass_low,Low,Monsoon,1.023636327559438,51.039998412615276,IN_DISTRIBUTION,-0.47272655118876206,1.136539384036862,2.863831641597243,0.7666666666666667
2022-08-14,2022,1,biomass_low,Low,Monsoon,1.012157876404409,50.534946561793994,IN_DISTRIBUTION,-0.243157528088179,1.1695730404295284,3.4350448884704465,0.6
2022-08-15,2022,1,biomass_low,Low,Monsoon,1.0146636233124888,50.6451994257495,IN_DISTRIBUTION,-0.29327246624977477,0.8846021833622021,2.6204962759104804,0.6333333333333333
2022-08-16,2022,1,biomass_low,Moderate,Monsoon,1.014910669008301,50.656069436365236,IN_DISTRIBUTION,-0.29821338016601756,1.0727936880076772,2.368925679957691,0.7
2022-08-17,2022,1,biomass_low,Low,Monsoon,1.0602997132292455,52.653187382086806,IN_DISTRIBUTION,-1.2059942645849129,0.9911507317949337,3.226465293431837,0.9333333333333333
2022-08-18,2022,1,biomass_low,Low,Monsoon,1.003438385055835,50.151288942456745,IN_DISTRIBUTION,0.06876770111670112,0.5223480368748139,1.317029172000828,1.0
2022-08-19,2022,1,biomass_low,Low,Monsoon,1.0443536051704836,51.95155862750127,IN_DISTRIBUTION,-0.8870721034096697,1.2287477104732323,2.1375069220521503,0.9
2022-08-20,2022,1,biomass_low,Low,Monsoon,1.0094859059800398,50.41737986312175,IN_DISTRIBUTION,-0.18971811960079563,0.32855341181252706,0.9928385642735722,0.6666666666666666
2022-08-21,2022,1,biomass_low,Low,Monsoon,1.0230384532121353,51.013691941333946,IN_DISTRIBUTION,-0.460769064242704,0.5442120502866796,1.6481237205436843,0.8666666666666667
2022-08-22,2022,1,biomass_low,Low,Monsoon,1.1348675106658737,55.93417046929844,IN_DISTRIBUTION,-2.697350213317472,2.3899087163124704,6.793434460246997,0.9666666666666667
2022-08-23,2022,1,biomass_low,Low,Monsoon,1.0594151008166075,52.61426443593073,IN_DISTRIBUTION,-1.1883020163321498,1.1740662457528004,3.2542762832504706,0.8
2022-08-24,2022,1,biomass_low,Low,Monsoon,1.1220237311913295,55.3690441724185,IN_DISTRIBUTION,-2.4404746238265913,1.553509184235493,4.487467491396626,1.0
2022-08-25,2022,1,biomass_low,Low,Monsoon,1.0754600575273099,53.320242531201636,IN_DISTRIBUTION,-1.5092011505461977,1.5517182252375479,4.911518391288324,0.9
2022-08-26,2022,1,biomass_low,Low,Monsoon,1.1651473953495217,57.26648539537896,IN_DISTRIBUTION,-3.302947906990435,1.8098980946027192,4.996579701059433,1.0
2022-08-27,2022,1,biomass_low,Moderate,Monsoon,1.0502690994333526,52.21184037506751,IN_DISTRIBUTION,-1.0053819886670514,1.1720769710766417,3.4823068270780286,0.7666666666666667
2022-08-28,2022,1,biomass_low,Low,Monsoon,1.1507656940741198,56.633690539261266,IN_DISTRIBUTION,-3.015313881482395,2.2197967268940966,6.846505955960507,1.0
2022-08-29,2022,1,biomass_low,Moderate,Monsoon,1.0725666573867163,53.19293292501552,IN_DISTRIBUTION,-1.4513331477343254,1.578576509833072,4.68807701596883,0.8666666666666667
2022-08-30,2022,1,biomass_low,Low,Monsoon,1.0516205323861465,52.27130342499045,IN_DISTRIBUTION,-1.0324106477229322,1.0570305886449494,2.632032319371747,0.9
2022-08-31,2022,1,biomass_low,Low,Monsoon,1.029341823245189,51.29104022278831,IN_DISTRIBUTION,-0.5868364649037792,0.8126132143385177,2.7068304902393177,0.8666666666666667
2022-09-01,2022,1,biomass_low,Low,Monsoon,1.1348743818415754,55.934472801029315,IN_DISTRIBUTION,-2.697487636831508,1.4953715864342014,4.869911605258044,1.0
2022-09-02,2022,1,biomass_low,Low,Monsoon,1.3027786056531871,63.32225864874023,IN_DISTRIBUTION,-6.055572113063742,2.6298948215389863,7.514842764097728,1.0
2022-09-03,2022,1,biomass_low,Low,Monsoon,1.3428577563546988,65.08574127960675,IN_DISTRIBUTION,-6.8571551270939795,3.1409192827959282,8.730810853592704,1.0
2022-09-04,2022,1,biomass_low,Low,Monsoon,1.188888327436289,58.31108640719671,IN_DISTRIBUTION,-3.7777665487257774,2.110841390057394,5.943441601076925,1.0
2022-09-05,2022,1,biomass_low,Low,Monsoon,1.1494473689433504,56.57568423350742,IN_DISTRIBUTION,-2.9889473788670085,1.4443657446214064,4.402622746126977,1.0
2022-09-06,2022,1,biomass_low,Low,Monsoon,1.0941738269065717,54.14364838388916,IN_DISTRIBUTION,-1.8834765381314333,1.341144852794272,4.424036415558997,1.0
2022-09-07,2022,1,biomass_low,Low,Monsoon,1.0801486473349575,53.52654048273813,IN_DISTRIBUTION,-1.60297294669915,1.4954196306540721,4.839486374984357,0.9333333333333333
2022-09-08,2022,1,biomass_low,Low,Monsoon,1.073434194328048,53.23110455043411,IN_DISTRIBUTION,-1.4686838865609597,1.3572299742073834,3.699056000663757,0.9666666666666667
2022-09-09,2022,1,biomass_low,Low,Monsoon,1.0593482480137326,52.61132291260423,IN_DISTRIBUTION,-1.1869649602746513,0.8640287963770834,2.243268499371265,0.9666666666666667
2022-09-10,2022,1,biomass_low,Low,Monsoon,1.028723565458209,51.2638368801612,IN_DISTRIBUTION,-0.5744713091641809,0.5912314803188428,1.683011800711108,0.9
2022-09-11,2022,1,biomass_low,Low,Monsoon,1.1524040806770401,56.70577954978977,IN_DISTRIBUTION,-3.048081613540803,1.8146462218677937,4.983654838127001,0.9666666666666667
2022-09-12,2022,1,biomass_low,Low,Monsoon,1.0018043027786872,50.07938932226224,IN_DISTRIBUTION,0.036086055573743656,0.47760244993629475,1.2651806811598396,1.0
2022-09-13,2022,1,biomass_low,Low,Monsoon,1.004591231683397,50.20201419406946,IN_DISTRIBUTION,0.0918246336679367,0.164146322332111,0.5121293287017504,1.0
2022-09-14,2022,1,biomass_low,Moderate,Monsoon,1.0171364362957867,50.75400319701461,IN_DISTRIBUTION,0.3427287259157315,0.6516484196301482,1.7511841307311298,0.6666666666666666
2022-09-15,2022,1,biomass_low,Low,Monsoon,1.0105542257224458,50.46438593178762,IN_DISTRIBUTION,-0.21108451444891685,0.4441157657942873,1.5210064123626448,0.6666666666666666
2022-09-16,2022,1,biomass_low,Low,Monsoon,1.1027012827487759,54.51885644094614,IN_DISTRIBUTION,-2.0540256549755163,1.1560424123566746,3.584627732470292,0.9666666666666667
2022-09-17,2022,1,biomass_low,Low,Monsoon,1.1469793605521954,56.4670918642966,IN_DISTRIBUTION,-2.939587211043907,1.6456333596563164,4.822061187148724,1.0
2022-09-18,2022,1,biomass_low,Low,Monsoon,1.0660253442331646,52.90511514625925,IN_DISTRIBUTION,-1.320506884663293,1.29434587042045,2.997691890620975,0.9666666666666667
2022-09-19,2022,1,biomass_low,Low,Monsoon,1.023758526693992,51.04537517453564,IN_DISTRIBUTION,-0.47517053387983904,0.5969889761116846,1.7481299316896037,0.7
2022-09-20,2022,1,biomass_low,Low,Monsoon,1.1433754025875031,56.30851771385014,IN_DISTRIBUTION,-2.8675080517500633,1.757146028220155,5.233496778678884,1.0
2022-09-21,2022,1,biomass_low,Low,Monsoon,1.1686628563042565,57.421165677387286,IN_DISTRIBUTION,-3.37325712608513,1.8161689157078065,5.308618450924611,1.0
2022-09-22,2022,1,biomass_low,Low,Monsoon,1.2443433338048973,60.751106687415486,IN_DISTRIBUTION,-4.886866676097946,1.9745672648907517,6.306964120578046,1.0
2022-09-23,2022,1,biomass_low,Low,Monsoon,1.2022584753441605,58.89937291514306,IN_DISTRIBUTION,-4.045169506883209,1.8302381099983362,5.589801858721885,1.0
2022-09-24,2022,1,biomass_low,Low,Monsoon,1.1523594463627462,56.70381563996084,IN_DISTRIBUTION,-3.047188927254926,1.711437442164897,5.598078196282857,1.0
2022-09-25,2022,1,biomass_low,Low,Monsoon,1.120040019846132,55.28176087322981,IN_DISTRIBUTION,-2.4008003969226395,1.4994798456535927,5.000280937988608,0.9333333333333333
2022-09-26,2022,1,biomass_low,Low,Monsoon,1.1135830945487395,54.99765616014454,IN_DISTRIBUTION,-2.2716618909747885,1.7077753244700618,5.0511499687655865,1.0
2022-09-27,2022,1,biomass_low,Low,Monsoon,1.0532614355250018,52.34350316310008,IN_DISTRIBUTION,-1.065228710500037,1.0137746265636935,3.199409109458935,0.9333333333333333
2022-09-28,2022,1,biomass_low,Low,Monsoon,1.0070376853464031,50.309658155241735,IN_DISTRIBUTION,-0.14075370692806194,0.6875092069660033,1.8296372358044657,0.6
